word1,word2,count
l,éveiller,1
fut,aussitôt,1
fiancé,ah,1
souillées,comme,1
apporté,la,1
donne,un,1
hommes,de,1
jour,tout,1
m,était,1
et,arrêter,1
non,dis-je,1
faisait,quelquefois,1
siège,je,1
faiblesse,et,1
a,embrassée,1
crainte,que,1
largeurs,inégales,1
averse,peut,1
petitement,autour,1
elle,cousait,1
nid,sur,1
cherchaient,sous,1
fut,pensionnaire,1
moments,il,1
assez,débonnaire,1
murs,se,1
fromentin,peut-être,1
a,distribué,1
repris,à,1
faisait,tressaillir,1
au,très,1
et,écrire,1
eux,avait,1
trajet,qu,1
les,courants,1
avait,soigneusement,1
d,alerte,1
bien,mon,1
repartir,non,1
compare,calcule,1
mais,cette,1
été,dès,1
ciel,blanc,1
de,fouet,1
obscurité,croissait,1
homme,eh,1
cassant,son,1
revenir,plus,1
ces,braves,1
près,le,1
paletots,il,1
sapins,la,1
une,tranquillité,1
grandes,fêtes,1
encore,se,1
puisse,imaginer,1
m,attendaient,1
aurait,cru,1
cru,désert,1
une,rapidité,1
xiv,la,1
bonnet,noir,1
piano,il,1
cour,là-,1
prix,il,1
portes,aux,1
ce,profil,1
lui,marchait,1
lentement,avec,1
vers,ce,1
enfantins,des,1
cheminée,alors,1
avait,mise,1
nu-tête,une,1
sortit,plusieurs,1
bons,de,1
même,il,1
écrits,sur,1
avions,plus,1
juste,sous,1
joignait,le,1
cheval,sur,1
jetait,à,1
ii,nous,1
garde,par,1
un,papier,1
laquelle,meaulnes,1
inconnu,intervint:,1
iv,où,1
jeux,chansons,1
il,laissât,1
piège,puis,1
son,enjouement,1
levé,et,1
battu,hier,1
nu-tête,nous,1
pignot,lorsqu,1
tombe,sortant,1
album,rouge,1
avait,semblé,1
que,donnait,1
ne,retrouvèrent,1
glissait,sur,1
une,bouffée,1
plus,caché,1
les,orties,1
regardez,giraudat,1
oisillons,dans,1
hiver,c,1
déchargé,et,1
où,était-il,1
demander,pourquoi,1
demandai-je,c,1
voiture,disparut,1
retombait,de,1
françois,cria,1
gêne,un,1
en,ont,1
parler,le,1
sottises,d,1
roy,les,1
par,conséquent,1
asphalte,et,1
suis,dans,1
question,a,1
j,aimasse,1
entendais,répéter:,1
une,promenade,1
prié,m,1
ciel,remuer,1
ii,chez,1
n,allions,1
marie-louise,charlotte,1
vendaient,du,1
nous,encourageait,1
coeur,mais,1
village,dans,1
appelai,bien,1
trouvait,toujours,1
il,gelait,1
trouvé,un,1
des,frères,1
connaître,mes,1
linge,que,1
cette,intrigue,1
les,poignards,1
retrait,que,1
fûmes,pas,1
recommença,de,1
irai,plus,1
jouant,au,1
aussi,grands,1
un,piétinement,1
ainsi,son,1
grosse-rêne,de,1
son,grenier,1
être,sûr,1
éclaireur,pacifique,1
dites-le,ainsi,1
sillons,sales,1
haie,du,1
basse,donnait,1
peine,cachée,1
cousait,ou,1
songeant,trop,1
ayant,pris,1
disait,seulement,1
main,brûlante,1
bas,l,1
enfant,mort,1
sanglots,eh,1
pu,rester,1
me,persuadais,1
pas,tourner,1
pensée,indulgente,1
peut-être,ainsi,1
regard,je,1
tour,elle,1
questions,si,1
elles,demeuraient,1
répondu,peut-être,1
avait,noté,1
bougies,de,1
route,étroite,1
affirmer,sa,1
indifférente,ces,1
si,cruellement,1
disparaître,épilogue,1
ne,vint,1
charmante,en,1
l,imaginais,1
suivîmes,m,1
l,empressement,1
jour-là,te,1
coup,beau,1
eu,entre,1
chercher,valentine,1
il,réussira,1
un,train,1
perdu,sans,1
me,mena,1
yeux,sur,1
du,mariage,1
pas,dû,1
douleur,qu,1
insolite,en,1
appréhension,à,1
répondit,nous,1
coiffé,en,1
allâmes,au,1
fixé,le,1
disions,après,1
bouleverser,de,1
copié,laisse,1
d,attitude,1
route,tout,1
grincement,de,1
premier,rang,1
de,vin,1
regard,une,1
les,étangs,1
descendu,du,1
dit,du,1
à,traverser,1
au,déjeuner,1
profita,de,1
déroulé,mais,1
brisé,avait,1
quel,jeu,1
fortement,comme,1
derrière,aussitôt,1
mètres,le,1
branches,une,1
son,bois,1
chanceler,puis,1
saules,et,1
immobile,la,1
la,héler,1
un,contentement,1
il,réfléchissait,1
jeta,de,1
distinguait,dans,1
veux-tu,voir,1
étaient,accrochés,1
allant,vers,1
yeux,naïfs,1
cherchait,vainement,1
réglait,tout,1
bas,jusqu,1
peu,versé,1
parut,d,1
yacht,que,1
autres,qu,1
en,appuyant,1
ce,nom,1
en,camarade,1
me,dérange,1
décidé,tout,1
de,invités,1
adieu,mais,1
fuir,il,1
réveillés,en,1
mêmes,jeux,1
installé,sur,1
racla,ses,1
neige,qu,1
je,vois:,1
église,où,1
eussent,quittée,1
allure,enfin,1
pliés,assis,1
et,jambes,1
compositions,allégoriques,1
du,choc,1
épaules,monté,1
rapidement,une,1
roulotte,des,1
embarrassait,dans,1
delà,la,1
saisit,soudain,1
quinquets,du,1
en,montrant,1
déjeuner,ils,1
ce,concours,1
brusques,courants,1
malgré,tout,1
causaient,sur,1
pas,mes,1
brevet,simple,1
heures,la,1
adjoint,qui,1
maîtres,un,1
aller,mais,1
souriant,s,1
l,admiration,1
conversation,s,1
bleu,immobile,1
discussion,s,1
paniers:,venez,1
avions,dit,1
dents,très,1
me,préoccupaient,1
une,cheminée,1
affaire,c,1
moustique,vibrait,1
derrière,où,1
aller,montez,1
ensuite,de,1
as-tu,quelque,1
que,mlle,1
décommander,ton,1
se,demande,1
carrefour,de,1
sérieux,et,1
gens,qu,1
simplement,meaulnes,1
étrange,si,1
il,bégaya:,1
ses,couverts,1
siège,de,1
disséminées,à,1
sans,vouloir,1
va,venir,1
ses,sages,1
vertige,vous,1
ce,coin,1
jouer,que,1
voie,que,1
ton,bonheur,1
blesser,car,1
sonner,au,1
nouvelles,d,1
revois,dans,1
usuel,dans,1
lieu,solitaire,1
homme,les,1
vacances,m,1
entendre,elle,1
femme,du,1
fût,endormie,1
est,rien,1
emmena,dans,1
ailleurs,est,1
morts,qui,1
étude,ainsi,1
quelque,indice,1
vert,tout,1
des,pages,1
pages,du,1
inachevée,quelquefois,1
lit,avant,1
surveille,au,1
telle,était,1
quel,mal,1
ville,et,1
endroit,en,1
violence,enfantine,1
triompher,de,1
elles,pliaient,1
bohémiens,étaient,1
mon,affaire,1
disait,en,1
la,tristesse,1
joie,c,1
presque,la,1
entr,ouvre,1
était,entr,1
quelle,appréhension,1
une,famille,1
bourg,serrés,1
gare,au,1
vent:,coffin,1
pesants,et,1
laine,roussie,1
blanchi,de,1
dressés,d,1
longue,veillée,1
cela,dans,1
trêve,pour,1
faisant,gicler,1
à,boutons,1
pars,avec,1
gymnastique,évoluant,1
un,rideau,1
son,équipage,1
même,traverser,1
voir,tous,1
des,marais,1
enfantines,une,1
pas,toutes,1
désordre,du,1
dire,derrière,1
mets,des,1
as,voyagé,1
écartés:,veux-tu,1
de,doute,1
regarder,c,1
paraissait,vieux,1
entendre,comme,1
petit,justaucorps,1
salle,au,1
voix,cocasse,1
folle,disait,1
renseignait,hâtivement,1
une,journée,1
écolier,qui,1
êtes,le,1
femmes,qui,1
sage,des,1
regard,innocent,1
couraient,avec,1
isolée,dans,1
montions,cette,1
monture,et,1
sans,tricherie,1
chambre,brûlait,1
heures,auparavant,1
se,rhabilla,1
il,quitta,1
avance:,je,1
une,embuscade,1
grand,mur,1
avait,dégrafés,1
avance,souvent,1
trouble,et,1
et,diversement,1
demanda,m,1
ombre,chaussée,1
cela,aux,1
la,gaieté,1
le,public,1
remettaient,debout,1
et,vingt,1
tentation,fût,1
échapper,de,1
parole,dite,1
était,giraudat,1
soleil,commença,1
luisant,les,1
des,glacis,1
cortège,d,1
écoulerait,tout,1
entends,une,1
qui,reconnut,1
remords,que,1
jours,où,1
resté,si,1
la,cigarette,1
nette,pour,1
quelquefois,monter,1
exercer,les,1
mettions,en,1
revenant,du,1
ce,bourg,1
matin,se,1
bien,trop,1
petite,chambre,1
statuettes,de,1
prairie,la,1
si,grave,1
pâle,le,1
ou,sur,1
lâchement,cette,1
agit,que,1
nom,j,1
venait,des,1
disparitions,lui,1
bélisaire,le,1
gagné,la,1
approchés,de,1
cru,au,1
de,bagages,1
ceci,explique,1
buée,qui,1
bicyclette,car,1
prises,je,1
venir,vous,1
ganache,tant,1
saurai-je,qui,1
lui-même,le,1
dissiper,il,1
sait,quand,1
perron,le,1
je,revins,1
viennent,jouer,1
reprit,tristement,1
des,semaines,1
jardin,dans,1
ordonné,le,1
défendait,contre,1
elle,tourna,1
allée,qui,1
aurais,confié,1
en,désordre,1
enterrement,est,1
amis,dans,1
face,que,1
chemise,montante,1
tourne,aux,1
entends,crier,1
enfant,qu,1
folles,dit-il,1
pris,sa,1
là,l,1
vices,sont,1
terrain,vague,1
repris,immobilisé,1
dimanche,matin,1
debout,à,1
déserte,j,1
heure:,le,1
un,nécessaire,1
avec,marie-,1
dis-je,serait,1
reconstituer,toute,1
des,prés,1
aussitôt,que,1
plus,seul,1
riche,à,1
du,quatorze,1
groupe,et,1
traversant,le,1
devenu,un,1
un,endroit,1
reprendre,ensuite,1
le,chercher,1
lui,son,1
avais,questionnée,1
son,attelage,1
lente,à,1
étudier,avec,1
dalles,faisant,1
son,sourire,1
reflet,de,1
ouverte,sans,1
bien,compris,1
toujours,enfermée,1
trous,lorsque,1
quatre,au,1
était,contre,1
renseigner,il,1
arrêta,net,1
femme,mise,1
fagot,ce,1
ce,passage,1
chemin,au,1
grand,poney,1
lui,portait,1
un,avait,1
bien,des,1
mépris,le,1
précédente,dans,1
grand,on,1
ce,plaisir,1
put,imaginer,1
rochers,et,1
arrangea,comme,1
la,supplia,1
gaucherie,mais,1
quelque,champ,1
boîte,en,1
partons,répondit-il,1
commencé,on,1
cessèrent,nous,1
ce,on,1
manoeuvrer,ses,1
banc,complètement,1
adversaire,par,1
certain,du,1
classe,dès,1
tendiez,un,1
apercevront,que,1
porte,que,1
homme,habitué,1
revu,notre,1
froid,tantôt,1
société,mais,1
ou,à,1
allait,aussitôt,1
marchant,sur,1
public,à,1
contre,terre,1
comme,naguère,1
grande,silhouette,1
plaisir,que,1
ceinturons,bien,1
le,vernis,1
a,déposé,1
notre,tour,1
a,entrevu,1
printemps,si,1
étaient,accoudés,1
galopins,tenez,1
plein,été,1
hiver,millie,1
y,trouver,1
allumées,un,1
butaient,sur,1
disait,ni,1
mort,que,1
lieu,la,1
des,dahlias,1
après,huit,1
donnait,des,1
en,avons,1
florentin,auprès,1
détour,que,1
entendis,tout,1
revenions,sur,1
comment,j,1
une,explication,1
changea,de,1
fait,et,1
lui-même,était,1
baladier,avait,1
chemin,nous,1
grâce,en,1
autres,la,1
plaisir,(fin),1
trouva,en,1
avait,délivré,1
lui,fait,1
souvent,aux,1
de,distraire,1
chargé,d,1
je,commence,1
longs,je,1
demande-t-il,d,1
qui,cogne,1
vent,d,1
dut,entendre,1
dangereux,cette,1
une,soirée,1
languissant,le,1
présent,je,1
un,été,1
déchirées,les,1
joyeuse,voiturée,1
le,rejeter,1
fiévreuse,puis,1
en,mémoire,1
beau,un,1
en,faiblesse,1
indulgente,et,1
testament,son,1
garder,près,1
de,connaître,1
qui,soudain,1
emportaient,jamais,1
tantôt,le,1
m,attire,1
su,rien,1
qui,portera,1
manquée,a,1
fait,espérer,1
pas,presque,1
grandes,vacances,1
salle,que,1
désespéré,laissé,1
ne,comprenait,1
blondeau,une,1
défendu,de,1
de,belles,1
valentine,la,1
repousser,la,1
être,forcé,1
appelaient,il,1
étouffante,des,1
voyais,le,1
est,impossible,1
galais,entr,1
mot,pourquoi,1
là,vers,1
avait,attendu,1
avait,manqué,1
qui,mangeait,1
restais,au,1
forestier,en,1
moi,assis,1
seconde,pour,1
monsieur,le,1
les,porcs,1
personnes,qui,1
lampe,il,1
est-il,rentré,1
cour,pleine,1
imbécile,et,1
seurel,parut,1
dis:,eh,1
distraction,aucune,1
raconter,qu,1
au,marche-pied,1
aperçut,la,1
eussent,fermé,1
robes,droites,1
bientôt,arrêté,1
être,aperçu,1
vieux,livres,1
couche,fripant,1
vous,présentera,1
soulever,un,1
des,escaliers,1
chasseur,à,1
fille,lui-même,1
on,dansait,1
ni,aux,1
en,cherchant,1
sable,c,1
profondément,et,1
très,découverts,1
craignait,de,1
bois,le,1
cheminée,battait,1
songeant,qu,1
et,ferma,1
chambre,était-elle,1
guimbarde,dont,1
de,mener,1
me,glissaient,1
éclatèrent,des,1
guetter,quelque,1
petits-coins,nous,1
tisserands,enfermés,1
effrayer,meaulnes:,1
scène,avec,1
vivement,sur,1
lui-même,et,1
revenez-y,go,1
commandait,d,1
chef,allait,1
uns,feuilletaient,1
de,brouillons,1
troupes,rivales,1
ne,manquais,1
debout,que,1
arrière,se,1
peu,puérile,1
au,bohémien,1
revenu,près,1
vous,battant,1
enfance,je,1
nous,devinâmes,1
rejoindre,son,1
se,passa,1
gradins,croyant,1
reconnu,tout,1
tapis,ou,1
notre,sac,1
environ,six,1
arrêtant,une,1
serrer,le,1
des,coquilles,1
avenue,sombre,1
ainsi,voici,1
débouche,dans,1
chacun,s,1
prise,par,1
préoccupation,chose,1
attachés,qui,1
vois,le,1
étonne,ne,1
bien,comprendre,1
en,vacances,1
sensibles,le,1
figure,déjà,1
aimasse,à,1
été,sa,1
en,ses,1
prise,une,1
nous,rebroussâmes,1
pense,le,1
chapelle,en,1
mais,désireux,1
y,pense,1
où,brillaient,1
d,idées,1
dit,florentin,1
descendre,et,1
sueur,un,1
toute,penaude,1
monde,laissons,1
brusquement,la,1
nous,arriverons,1
des,conseillers,1
de,facilité,1
avait,conviés,1
sois,donc,1
accueillir,il,1
avoir,repris,1
nous,demanda,1
autre,ne,1
se,confierait,1
baissant,de,1
les,chemin,1
rideau,car,1
prise,autrefois,1
pense:,ils,1
suis,a,1
ici,aujourd,1
sapins,que,1
tout,comme,1
diligence,moi-même,1
tachait,la,1
nous,poussions,1
mieux,échanger,1
bien,dit,1
branches,comment,1
la,poitrine,1
était,même,1
femmes,trop,1
à,quel,1
boue,épaisse,1
dîner,à,1
de,commettre,1
commettre,une,1
nous,arriver,1
indéfiniment:,vous,1
dernières,maisons,1
sera-t-elle,un,1
peu,mon,1
moi,sa,1
flocons,légers,1
baignée,dans,1
plume,au,1
toujours,homme,1
distraire,nous,1
route,l,1
la,retiens,1
notre-dame,mais,1
valentine,puis,1
énorme,et,1
quitté,le,1
depuis,dix,1
vareuses,de,1
village,j,1
coiffure,et,1
l,oiseau,1
millie,avec,1
autour,avait,1
complètement,ras,1
jardin,lorsqu,1
jour,pour,1
large,pensivement,1
on,aperçut,1
vives,cachent,1
frotte,les,1
du,banc,1
rajustant,leurs,1
une,violente,1
pâle,assez,1
il,répétait,1
extraordinairement,fripée,1
je,connaissais,1
personne,l,1
ferma,brusquement,1
bravement,la,1
charpentier,car,1
étaient,plus,1
ruisseau,coupait,1
vieux-nançay,répondit,1
venu,par,1
jument,avait,1
bétail,ou,1
firent,sonner,1
savoir,ça,1
ils,eurent,1
fond,ou,1
planches,en,1
regardèrent,interloquées,1
pierrot,blafard,1
parfois,dans,1
simple,costume,1
transporté,dans,1
continua,donc,1
châtelaine,aux,1
causer,gaiement,1
sais,même,1
façon,sur,1
filles,aux,1
qui,communiquait,1
meaulnes,comprit,1
faisait,lever,1
chevaux,partirent,1
êtes,tout,1
ivre,le,1
mener,à,1
gros,petit,1
sont,sur,1
organisé,quelque,1
savante,puis,1
devaient,rester,1
déjà,jurez-moi,1
(et,il,1
constata,que,1
chenapan,pour,1
chargeait,en,1
cirque,m,1
morts,assis,1
mêlaient,à,1
durait,aussi,1
qui,tombe,1
se,renversa,1
avait,feint,1
voitures,il,1
domaine,de,1
là,devant,1
était,au-dessus,1
bois,est,1
nous,qu,1
delouche,où,1
rossignol,mais,1
jambe,fatiguée,1
moucheboeuf,puis,1
si,luisant,1
de,croisée,1
vieille,histoire,1
en,quoi,1
ni,ce,1
finie,comme,1
profil,au,1
limonade,que,1
âne,qu,1
une,gamine,1
l,approcha,1
quantités,d,1
fêtait,là,1
peut-être,en,1
chances,accumulées,1
ou,assis,1
adossée,au,1
prit,et,1
est,entendu,1
plats,et,1
moinel,elle,1
moinel,de,1
dormir,les,1
démodé,en,1
car,son,1
jaunis,commençaient,1
aubiers,près,1
et,paysans,1
glace,le,1
retrouve,ses,1
elle,tournait,1
ans,plus,1
vers,son,1
qui,pétarade,1
pas,bougé,1
avaient,réussi,1
tremblaient,à,1
grinça,au,1
soir,siffler,1
quand,mais,1
garçon,déjà,1
inimaginable,bonheur:,1
malheureux,répondis-je,1
rassuré,en,1
davantage,souvent,1
jours,la,1
jaunies,le,1
bonheur,voici,1
jeune,fille-là,1
grand,tort,1
de,sacrifice,1
froide,dégoutter,1
arbres,il,1
une,vaillance,1
médecin,pensait,1
saisit:,ses,1
fin,son,1
une,armoire,1
et,friper,1
tourner,sous,1
choses,et,1
coup,et,1
appelle,valentine,1
agité,inquiet,1
demain,soit,1
vous,je,1
souvenirs,une,1
juin,a,1
pensait,meaulnes,1
et,pensifs,1
nous,auraient,1
pensé,plus,1
se,réconcilier,1
marie,abandonnée,1
permission,mais,1
autres,tu,1
meaulnes,portait,1
les,journaux,1
cour,nulle,1
première,nuit,1
une,sonnerie,1
vis,d,1
bronchant,pas,1
craignais,que,1
bien,vite:,1
ouvrier,fit,1
puis,les,1
haie,et,1
belle-etoile,à,1
attitude,un,1
appel,lointain,1
un,gars,1
imbécile,je,1
quitté,tous,1
osier,tressée,1
rebord,du,1
aventure,a,1
poursuivit,sa,1
haie,se,1
lumière,deux,1
poids,juste,1
de,forces,1
passait,à,1
régnait,sans,1
atteint,et,1
sa,compagne,1
écuries,avaient,1
un,américain,1
grand,maigre,1
lire,presque,1
ronde,porte,1
carriole,de,1
allait,les,1
visage,désormais,1
écouta,je,1
loisir,d,1
pourtant,commencer,1
demeure,qu,1
pressenti,quelque,1
reviens,petite,1
gilet,sous,1
tirait,on,1
domaine,jusqu,1
voiture,partait,1
domaine,pour,1
troncs,des,1
jours,après,1
plus,étrange,1
cellier,comme,1
pour,jouer,1
moi,millie,1
municipale,qui,1
aussitôt,négligés,1
les,posait,1
approuver,partout,1
cavalier,blanc,1
volé,je,1
me,tendiez,1
avais,rien,1
fait,sur,1
droite,était,1
giraudat,on,1
des,paquets,1
des,pivoines,1
après,passèrent,1
grand,feu,1
gradins,étaient,1
ricanait,poussait,1
aussitôt,commencer,1
insupportable,où,1
tel,cri,1
et,disparaissait,1
traces,de,1
bonne,créature,1
suis,trouvé,1
un,grillage,1
terreux,a,1
voir,plus,1
silencieusement,dans,1
seul,spectacle,1
est,aujourd,1
quatre-,routes,1
temps,épicière,1
et,retrouver,1
bons,villageois,1
ont,entendu,1
derrière,un,1
sont,fermés,1
supplice,c,1
mon,brevet,1
au,dessin,1
école,que,1
m,efforçai,1
encore,désespéré,1
temps,il,1
proposa,aussitôt,1
gros,verres,1
tourner,la,1
défunts,de,1
soufflé,pour,1
tantôt,la,1
allions,tous,1
retaillées,moinel,1
cette,idée,1
vendu,abattu,1
racontait,la,1
pour,connaître,1
revoir,une,1
l,assurance,1
y,venir,1
augustin,sur,1
garde,crotte,1
mais,laisse-le,1
fis,quelque,1
suis,bien,1
fit,rien,1
être,je,1
anxieux,l,1
venait,tout,1
tapage,mlle,1
insolite,qu,1
côte,prochaine,1
sont,remontés,1
suffit,au,1
braconnier,sans,1
moi,résolument:,1
arrive,plus,1
resta,seul,1
femme,alors,1
rien,un,1
tête,alors,1
pouvais,rien,1
il,reviendra,1
venait,plus,1
a-t-il,pu,1
pût,aller,1
après-midi,à,1
restait,en,1
du,genou,1
ce,soupir,1
de,bonté,1
fût,né,1
crier,machinalement,1
d,embolie,1
qui,un,1
rien,tu,1
apaisa,elle,1
alliée,à,1
universel,jusqu,1
avait,emporté,1
suis,trop,1
venir,mais,1
renoncé,au,1
leva,frappa,1
alors,valentine,1
visiter,la,1
étaient,ici,1
l,étouffait,1
peine,sa,1
cordelière,un,1
nous,arrivait,1
terrain,avec,1
moment,tout,1
blessée,et,1
avec,élan,1
période,de,1
plus,chers,1
enfuis,silencieusement,1
froid,dimanche,1
passé,mon,1
noircies,du,1
ans,environ,1
mortes,d,1
rue,on,1
âne,à,1
fromentin,la,1
étouffés,et,1
copiant,ses,1
regardant,tout,1
achève,de,1
moucheboeuf,me,1
déjà,fermée,1
noircie,où,1
sortir,d,1
paletot,gros,1
tu,repars,1
la,guerre,1
fallait,tourner,1
tirant,sur,1
bête,peureuse,1
dut,sortir,1
cassait,avec,1
dressa,dans,1
un,talus,1
dû,clore,1
sonner,un,1
une,allumette,1
réflexion,amère,1
et,ruiné,1
vierzon,jusqu,1
scène,se,1
gravement,ils,1
transversale,d,1
sans,lui,1
autres,vêtements,1
terre,encore,1
ses,espérances,1
égayer,le,1
feuilles,de,1
départ,meaulnes,1
une,obscurité,1
cheval,du,1
les,détours,1
campagne,a,1
pas,hip,1
allez,courage,1
aperçus,était,1
chacun,prenait,1
maître,qui,1
demi-frisée,et,1
humeur,s,1
le,centre,1
amitié,nous,1
poursuivit,d,1
suite,avec,1
jour,elles,1
humble,bicoque,1
main,c,1
mais,animée,1
de,dépit,1
ne,distinguions,1
remplissait,de,1
disparaissait,sous,1
revenaient,vers,1
projets,le,1
se,retenait,1
est,il,1
doute,en,1
quitté,sa,1
les,futaies,1
écoliers,fugitifs,1
geste,hésitant,1
un,désordre,1
aventure,terminée,1
habitué,à,1
ces,réflexions,1
tomba,ensevelissant,1
d,occasion,1
des,domaines,1
chevalier,galois,1
de,bazar,1
des,quantités,1
celui-là,disait-elle,1
puisque,la,1
avez-vous,fait,1
rentrait,les,1
encore,pour,1
conseillers,municipaux,1
savais,pas,1
accommoder,ensuite,1
peut-être,aussi,1
savais,ce,1
étions,arrivés,1
ont,aussitôt,1
éloignement,comme,1
feu,prête,1
de,soirée,1
moi,son,1
au,bourg,1
serait,affreux,1
pour,fermer,1
angoisse,puis,1
la,limite,1
sont,maintenant,1
elle,souriant,1
je,retournai,1
récit,de,1
encore,été,1
femme,tâche,1
en,longeant,1
pâles,nos,1
ni,rappeler,1
classe,vide,1
j,écrivais,1
attendais,la,1
nous,remontâmes,1
lui,parlais,1
mais,heureux,1
son,très,1
vis,le,1
midi,le,1
blanc,on,1
sont,arrivées,1
si,gênantes,1
affreuse,que,1
finie,rentré,1
des,tuileries,1
voix,matinales,1
y,serions,1
on,crut,1
roulotte,après,1
et,lourd,1
blancs,la,1
morte,le,1
disait-elle,et,1
aube,et,1
était,sortie,1
cour,dit-il,1
cesser,qu,1
moucheboeuf,se,1
boutique,rouge,1
nos,pieds,1
mettait,son,1
phrases,dont,1
tient,les,1
seuil:,excusez-moi,1
en,refusant,1
mère,du,1
vitres,secouées,1
bureau,la,1
se,précipitaient,1
de,cretonne,1
un,soldat,1
gars,tandis,1
point,ils,1
fouet,meaulnes,1
faire,reprendre,1
se,déroba,1
avança,de,1
troubles,il,1
chaleur,et,1
battante,il,1
gémissement,la,1
son,réveil,1
dit-il,quelque,1
lui,donnait,1
même,les,1
vertes,mais,1
voyagé,tu,1
au,comédien,1
des,branches,1
traversèrent,une,1
des,massifs,1
paysans,on,1
sortes,dînent,1
alla,se,1
promeneur,il,1
disait,avec,1
voilà,sans,1
seulement,par,1
loin,je,1
plus,votre,1
posée,à,1
dit,pensivement:,1
il,songeât,1
expliqua,rien,1
nécessaire,de,1
de,repasser,1
les,placards,1
rentrer,très,1
être,ça,1
quelque,mauvais,1
nous,avançait,1
arrivait,dans,1
moi,m,1
oeillet,du,1
poil,roux,1
écolier-comédien,était,1
la,succession,1
arracher,votre,1
ici,balayer,1
le,dise:,1
quelques,indications,1
l,amusement,1
et,quelquefois,1
déboucha,des,1
prouvé,ni,1
représentation,sur,1
la,société,1
des,coin-coin,1
représentations,variées,1
spectacle,allait,1
l,estomac,1
vous,remercier,1
cri,que,1
rejoindre,la,1
merveilleuse,aventure,1
pas,nous,1
école,était,1
appels,de,1
pêcheur,aux,1
auberger,delage,1
vexé:,vous,1
grand,parapluie,1
au,jeudi,1
lessive,dans,1
trouvai,pour,1
me,couche,1
outre,que,1
marchions,sur,1
moeurs,d,1
les,insectes,1
fait,tout,1
devins,résolu,1
le,distraire,1
août,descendait,1
visage,enfantin,1
a,sans,1
connu,jusque-là,1
des,explications,1
ont,cassé,1
lui,dis:,1
fiancée,du,1
absurde,que,1
pas,a,1
si,familiers,1
ai,passé,1
vieux,fauteuil,1
dos,appuyé,1
mot,réduire,1
m,effrayer,1
cheval,que,1
plus,lointaines,1
homme,accroché,1
prairie,de,1
meaulnes,déçu,1
avoine,de,1
fixement,comme,1
tête,nue,1
cet,après-midi,1
si,gênés,1
supplice,devait,1
roue,grinça,1
vous,occupez,1
commencement,de,1
pluie,nous,1
s,enfonce,1
fûmes,frappés,1
menace,de,1
allemagne,il,1
répondre,lorsqu,1
après-midi,que,1
en,ardoise,1
venir,jouer,1
seule,sur,1
rêvais,aux,1
ah,soupira-t-elle,1
tremblant,il,1
jaquette,bordée,1
secrète,qui,1
en,elle,1
et,notre-dame,1
surprends,en,1
montant,dans,1
écho,d,1
les,foins,1
allez-vous-en,laissez-moi,1
demander:,savait-elle,1
les,pages,1
pis,au,1
entendait,par,1
amour,cet,1
refermer,à,1
un,baiser,1
écouter,de,1
dire:,je,1
rouverte,je,1
uns,chasseront,1
boucles,de,1
fourré,jasmin,1
entrâmes,dans,1
rapide,qui,1
fin,pareil,1
refoulé,le,1
rendre,le,1
en,bandoulière,1
droit,replié,1
avaient,arrêté,1
son,képi,1
pour,dire,1
fréquentant,la,1
de,pêche,1
mêlé,de,1
où,trois,1
depuis,les,1
enfin,a,1
sauté,à,1
fromentin,métayer,1
étais,approché,1
beau,à,1
lequel,nous,1
posions,les,1
bohémiens,jetait,1
noire,extraordinairement,1
vaillant,et,1
les,compare,1
aperçut,qu,1
allons,maintenant,1
passe,pourtant,1
installés,près,1
plus,désolé,1
plume,blanche,1
les,formes:,1
ces,étranges,1
basse,il,1
un,découragement,1
o,là,1
jambe,croisée,1
un,invité,1
glacée,de,1
après-midi,après,1
cette,confiance,1
des,adolescents,1
on,montrait,1
fut,assis,1
formaient,tout,1
s,inclinaient,1
cette,gracieuse,1
troublé,si,1
effarouchait,à,1
tut,les,1
un,pistolet,1
la,dévastation,1
femmes,étaient,1
il,secouait,1
voyions,très,1
assaillants,étaient,1
me,criant:,1
entrecoupées,mais,1
traînés,dans,1
immobilisé,avec,1
corde,les,1
porte-plume,que,1
cours,inspectait,1
souvent,l,1
s,inquiéta:,1
envahie,par,1
les,plaisirs,1
rattrapait,par,1
curiosité,un,1
noir,la,1
m,ayant,1
assurer,je,1
s,enfuyait,1
galoper,les,1
traînée,de,1
par-dessus,le,1
justifiait,l,1
suite,bien,1
du,pied,1
misérable,durait,1
oreille,pour,1
un,pot,1
duré,toute,1
une,lieue,1
même,phrase:,1
entendis,près,1
et,attelé,1
endroit,transformé,1
a,rendu,1
le,craquement,1
fou,pour,1
voilette,mouillée,1
gamins,désertaient,1
cours,complémentaire,1
dumas,le,1
disposait,de,1
fois,n,1
visités,et,1
et,fermé,1
grandes,flambées,1
les,acquéreurs,1
de,gravité,1
du,triste,1
histoires,du,1
vue,depuis,1
est,tiré,1
défaits,des,1
précipitation,que,1
face,des,1
de,justifier,1
organisée,par,1
seulement,retardé,1
chemins,tantôt,1
désarmait,pas,1
route,chacun,1
sembla,de,1
après-midi,répondis-je,1
entêtement,dont,1
son,idée,1
revienne,s,1
attaché,bélisaire,1
peut-être,car,1
longe,pour,1
remit,à,1
du,sud,1
l,embrun,1
maintenant,sa,1
bientôt,par,1
notre,direction,1
vite,je,1
me,présenter,1
mon,espoir,1
grimpais,les,1
habillée,comme,1
